carat,cut,color,clarity,depth,table,price,x,y,z,logprice
0.33,Ideal,J,VS1,62.6,57,456,4.4,4.47,2.75,6.1224928095143865
0.53,Good,E,SI1,63.8,56,1363,5.16,5.13,3.29,7.217443431696533
1.5,Fair,I,I1,68.9,57,5074,6.85,6.87,4.76,8.531884740159228
0.73,Very Good,E,SI1,63.3,57,2906,5.68,5.76,3.63,7.974532844130228
1.52,Very Good,I,VS2,62.6,58,8952,7.26,7.34,4.56,9.09963224999176
0.41,Premium,D,SI2,62.4,58,683,4.73,4.78,2.96,6.52649485957079
0.34,Very Good,D,VS2,62.5,55,716,4.47,4.44,2.79,6.573680166960646
0.51,Premium,J,SI1,61.9,59,988,5.11,4.78,3.15,6.895682697747868
0.57,Ideal,F,VS2,61.7,58,1612,5.35,5.31,3.31,7.385230923066573
0.32,Good,F,VS2,63.2,54,484,4.36,4.39,2.77,6.182084906716632
0.26,Ideal,I,VS1,61.9,55,500,4.09,4.12,2.52,6.214608098422191
0.5,Good,D,SI1,63.3,56,1354,5.01,4.97,3.2,7.21081845347222
0.7,Fair,I,SI1,66.1,57,1749,5.51,5.53,3.63,7.466799475018602
0.37,Ideal,F,SI2,61.6,55,487,4.62,4.65,2.86,6.18826412308259
0.71,Very Good,I,SI1,62.6,58,2028,5.73,5.68,3.57,7.614805364711073
0.32,Premium,H,VS1,60.6,60,544,4.42,4.46,2.69,6.298949246855942
0.75,Ideal,G,SI1,62.2,59,2478,5.81,5.86,3.63,7.815207062189088
1.06,Ideal,H,SI2,60.6,57,4452,6.55,6.62,3.98,8.401108712395436
0.54,Good,F,SI1,63.7,55,1364,5.16,5.18,3.3,7.218176838403408
0.27,Very Good,G,VS1,58.8,62,377,4.25,4.28,2.48,5.932245187448011
0.41,Premium,G,VS1,61.9,58,961,4.76,4.71,2.93,6.8679744089702925
0.7,Very Good,I,VS2,63.3,56,1814,5.61,5.63,3.56,7.503289630675082
1.02,Premium,F,SI1,62.6,58,5398,6.45,6.4,4.03,8.59378379357795
0.53,Premium,D,VVS2,59.8,60,2323,5.3,5.24,3.17,7.750614732770409
0.52,Ideal,D,VS1,61.3,56,1914,5.16,5.21,3.18,7.5569505720129
1.02,Premium,G,SI1,61,59,4718,6.44,6.34,3.91,8.45914025996762
0.8,Very Good,F,VS1,62.7,57,3806,5.92,5.93,3.72,8.244334047856094
1.06,Premium,G,SI2,59.8,60,4557,6.68,6.73,3.99,8.424419791263883
0.51,Very Good,F,VVS2,60.8,55,2041,5.17,5.15,3.15,7.621195162809845
0.7,Premium,F,VVS2,62.5,59,3445,5.69,5.62,3.53,8.144679183447758
2.22,Ideal,I,VS2,61.6,57,18062,8.45,8.42,5.19,9.801565562810744
0.3,Ideal,D,SI1,62.4,57,709,4.28,4.32,2.67,6.5638555265321274
0.31,Ideal,G,VS1,61.9,56,605,4.38,4.41,2.72,6.405228458030842
0.48,Ideal,H,SI1,61.2,55,927,5.01,5.06,3.11,6.831953565565855
0.52,Good,I,SI1,64.3,54,1033,5.05,5.03,3.3,6.940222469119639
1.06,Premium,E,SI1,61.2,59,5894,6.59,6.48,4.01,8.68169016329764
0.33,Ideal,F,VVS1,62.1,56,955,4.42,4.47,2.75,6.86171134048073
0.3,Premium,G,VS2,61.6,58,698,4.25,4.32,2.64,6.548219102762372
0.58,Ideal,E,VS2,61.7,57,1884,5.38,5.4,3.31,7.5411524551363085
0.55,Ideal,F,VS1,61.8,56,2079,5.27,5.25,3.26,7.639642287858013
1.28,Very Good,H,VS2,59.2,60,6095,7.12,7.01,4.2,8.715224041915372
0.55,Very Good,F,VVS1,63.1,56,2205,5.23,5.12,3.3,7.6984827878809465
0.56,Very Good,D,VVS1,60.8,56,3234,5.26,5.31,3.25,8.081475040137052
1.12,Premium,H,SI1,61.6,58,5433,6.64,6.68,4.1,8.600246746551523
0.92,Ideal,H,VS2,62.4,57,5989,6.18,6.28,3.88,8.697679732264463
1.16,Fair,G,VS1,64.5,55,8442,6.73,6.63,4.22,9.040974526342444
0.73,Ideal,E,VS1,61.9,56,2835,5.81,5.75,3.58,7.949797216161852
0.33,Ideal,D,VVS2,61.7,56,1130,4.47,4.41,2.75,7.029972911706386
1.05,Ideal,G,VS1,61.2,57,7375,6.59,6.55,4.03,8.905851181208021
2,Ideal,J,SI1,61.7,58,12048,8.12,8.15,4.99,9.396653950039674
1.01,Ideal,J,SI2,62.1,55,3732,6.43,6.37,3.98,8.224699561967235
0.97,Very Good,F,SI2,62.6,58,3951,6.33,6.42,4,8.281723990411392
0.9,Ideal,F,I1,60.7,57,2199,6.22,6.13,3.79,7.695757990554761
0.7,Good,E,SI1,58.3,61,2696,5.81,5.84,3.39,7.899524472032198
0.33,Ideal,D,VS1,61,56,865,4.45,4.48,2.73,6.762729506931879
0.23,Very Good,E,VVS1,58.6,58,472,4.04,4.08,2.36,6.156978985585555
0.87,Very Good,G,SI2,62.2,56,3123,6.04,6.11,3.78,8.046549357283078
0.33,Ideal,E,VS1,61,55,875,4.47,4.5,2.73,6.774223886357614
0.74,Ideal,H,IF,62.2,54,3378,5.75,5.82,3.61,8.125039097367745
0.25,Very Good,F,IF,61.3,57,633,4.06,4.09,2.5,6.450470422144176
0.32,Good,D,SI1,63.7,55,550,4.35,4.36,2.77,6.309918278226516
1.24,Ideal,J,VS1,62.3,55,5324,6.87,6.91,4.27,8.579980179515003
1.01,Premium,J,I1,61.1,58,2488,6.45,6.4,3.92,7.81923445385907
1.01,Premium,E,SI1,62.4,59,4299,6.42,6.36,4.01,8.366137716496281
1,Ideal,H,SI1,61.4,59,4469,6.44,6.48,3.95,8.404919948933452
1.03,Very Good,H,SI1,61.1,59,4836,6.51,6.54,4.01,8.483843211734683
0.33,Ideal,F,VVS1,61.9,56,1021,4.46,4.43,2.74,6.928537818164665
0.57,Ideal,E,VVS2,61.9,56,2529,5.39,5.32,3.3,7.835579246669965
1.33,Premium,H,SI1,62.1,60,6542,6.96,7.04,4.37,8.785998208098329
1,Good,J,VVS2,63.7,52,5067,6.35,6.3,4.04,8.53050420547591
0.4,Ideal,D,SI1,61.8,58,772,4.7,4.72,2.94,6.648984550024776
0.42,Ideal,G,VS1,61,56,1024,4.88,4.84,2.96,6.931471805599453
1.5,Good,I,SI2,63.7,58,7441,7.14,7.22,4.6,8.914760527397261
1.5,Very Good,F,SI2,62.3,61,8455,7.27,7.3,4.53,9.042513261332681
0.35,Ideal,D,VS2,60.6,57,829,4.54,4.52,2.77,6.720220155135295
0.63,Ideal,D,SI1,62.2,55,1967,5.51,5.54,3.42,7.584264818389059
0.41,Very Good,E,SI1,62.8,58,719,4.72,4.79,2.98,6.577861357721047
1.03,Very Good,F,VS2,62.8,57,7098,6.45,6.48,4.05,8.867568333206442
0.33,Ideal,G,VVS2,60.4,59,730,4.47,4.55,2.69,6.593044534142437
0.74,Ideal,E,VS2,61.7,57,3454,5.77,5.82,3.56,8.147288258706624
0.7,Good,F,SI1,63.1,56,2058,5.63,5.61,3.56,7.629489916393995
0.53,Premium,E,SI2,59.3,60,826,5.26,5.25,3.12,6.716594773520978
1.65,Ideal,H,VVS2,62.6,54,13823,7.53,7.57,4.73,9.534089150464357
0.25,Ideal,G,VS1,62,53,438,4.06,4.08,2.53,6.082218910376446
0.3,Ideal,F,VS2,61.6,57,828,4.32,4.31,2.66,6.71901315438526
0.35,Ideal,E,VVS1,61.5,57,1103,4.54,4.52,2.79,7.005789019253503
1.21,Very Good,H,SI1,63.5,60,5490,6.77,6.72,4.28,8.610683534503575
0.3,Premium,F,VS1,61,59,570,4.31,4.36,2.63,6.345636360828596
0.66,Premium,E,SI2,62.6,59,1584,5.55,5.53,3.53,7.367708572374371
1.11,Very Good,J,VS2,63.9,52,4517,6.47,6.44,4.2,8.415603335654604
0.86,Ideal,E,SI1,61.5,56,3966,6.07,6.13,3.78,8.285513309079741
1.22,Ideal,I,SI1,61.7,57,5602,6.91,6.82,4.23,8.630878955820053
0.88,Very Good,I,SI1,60.6,58,2321,6.23,6.29,3.79,7.749753406274437
0.71,Very Good,G,SI2,63,58,1875,5.68,5.63,3.55,7.536363938404511
0.54,Ideal,E,VS1,61.3,56,1939,5.29,5.3,3.24,7.569927655242652
0.7,Very Good,E,VS2,58.9,58,2673,5.87,5.83,3.44,7.890956716138919
1.11,Ideal,F,SI2,62,55,4712,6.7,6.65,4.12,8.457867725331422
1.51,Premium,G,VS1,62.6,59,14507,7.25,7.3,4.53,9.582386570538903
1.04,Very Good,G,VS2,62.8,58,5987,6.45,6.48,4.04,8.697345730925353
1.02,Ideal,H,SI2,60.5,56,4295,6.57,6.52,3.96,8.365206834418355
0.3,Ideal,G,SI1,61.2,57,422,4.31,4.34,2.64,6.045005314036012
1.2,Good,H,VS2,64.2,61,5833,6.68,6.62,4.28,8.671286726753637
1.01,Fair,E,SI1,64.8,61,4106,6.24,6.18,4.09,8.32020459757888
0.27,Very Good,F,VVS1,62,58,597,4.18,4.21,2.6,6.391917113392602
0.35,Premium,G,IF,59.3,60,1074,4.62,4.59,2.73,6.97914527506881
0.72,Ideal,H,VVS2,61.7,56,3124,5.75,5.78,3.56,8.046869510959576
0.79,Fair,G,SI2,64.9,63,2550,5.82,5.87,3.7,7.843848638152472
0.3,Very Good,G,SI1,62.7,59,447,4.24,4.27,2.67,6.102558594613569
0.78,Very Good,E,VS2,59.8,63,4263,5.97,5.99,3.57,8.35772841676521
0.32,Premium,G,SI1,62.5,59,477,4.35,4.41,2.73,6.1675164908883415
0.7,Very Good,G,VS1,60,56,2591,5.62,5.65,3.46,7.85979918056211
0.82,Very Good,I,VS2,63.4,56,2712,6.02,6.06,3.76,7.905441649060286
0.35,Ideal,F,VS1,60.9,57,839,4.52,4.56,2.78,6.732210706467206
0.36,Very Good,F,SI1,62.8,54,614,4.49,4.52,2.85,6.419994928147142
0.41,Ideal,D,SI1,61.8,56,791,4.8,4.78,2.97,6.673297967767654
0.51,Ideal,H,VS2,61.4,56,1446,5.1,5.13,3.14,7.27655640271871
0.3,Ideal,H,SI1,60.7,58,450,4.34,4.37,2.62,6.1092475827643655
0.71,Ideal,F,SI2,61.6,57,2398,5.72,5.77,3.53,7.7823903355874595
1,Premium,F,SI2,61.4,61,4372,6.47,6.37,3.96,8.382975849296429
1.01,Good,G,SI2,63.7,58,3923,6.31,6.35,4.04,8.274611946209552
0.33,Premium,I,VVS2,61.3,59,579,4.44,4.45,2.72,6.361302477572996
1.05,Ideal,D,SI2,60.2,57,5253,6.53,6.53,4,8.566554620953962
1.59,Very Good,I,VS2,60.3,58.6,10471,7.55,7.5,4.59,9.256364810287462
1.05,Ideal,H,SI1,61.8,56,4476,6.55,6.55,4.03,8.406485069431817
0.41,Premium,E,VS1,60.4,58,1153,4.77,4.84,2.9,7.050122520269059
1.05,Premium,E,SI1,61.2,59,5231,6.52,6.59,4.01,8.562357743370612
0.37,Good,D,SI1,63.5,57,583,4.55,4.57,2.88,6.368187186350492
1.52,Premium,E,VS2,59.9,60,13157,7.5,7.43,4.45,9.484709215365838
2.01,Ideal,H,SI1,62.1,56,18295,8.02,8.09,5.02,9.814383077453307
0.59,Ideal,I,VS2,62,54,1258,5.38,5.34,3.34,7.1372784372603855
0.35,Ideal,D,SI1,60.8,56,663,4.56,4.53,2.78,6.4967749901858625
2.4,Ideal,J,SI1,62.3,57,14502,8.51,8.5,5.34,9.582041849931539
2.04,Very Good,D,SI2,62.4,58,17138,8.07,8.19,5.07,9.749053499229063
0.3,Good,E,VVS1,61.5,63,725,4.27,4.31,2.65,6.586171654854675
0.23,Very Good,D,VVS2,60,57,530,3.99,4.03,2.41,6.272877006546167
1.42,Fair,I,SI1,68.3,56,7146,7.07,6.9,4.55,8.874308038583354
0.25,Very Good,E,VVS2,62.2,57,548,4.02,4.12,2.52,6.306275286948016
3.24,Fair,H,I1,64.8,57,12545,8.93,8.76,5.77,9.437077458800523
1.01,Good,D,SI1,65.1,57,5681,6.28,6.31,4.07,8.644882552557126
2.14,Premium,H,SI2,61.5,60,10182,8.25,8.3,5.12,9.228376734462282
0.34,Very Good,H,VS1,61.3,57,631,4.5,4.54,2.76,6.447305862541213
0.51,Very Good,G,SI2,58.6,61,1078,5.18,5.28,3.07,6.982862751468942
1.22,Premium,H,SI1,61.8,57,6323,6.89,6.81,4.24,8.751949058058614
1.01,Good,G,SI2,62.8,57,3998,6.37,6.4,4.03,8.293549515060345
0.58,Very Good,H,SI1,62.5,55,1218,5.32,5.32,3.34,7.1049654482698426
0.5,Very Good,F,VS1,62,59,1778,5.07,5.1,3.17,7.48324441607385
0.3,Very Good,D,SI1,62.5,57,571,4.24,4.27,2.65,6.3473892096560105
0.31,Ideal,D,VS1,62,55,774,4.32,4.35,2.69,6.651571873589727
0.41,Good,D,SI1,63.4,55,687,4.7,4.73,2.99,6.532334292222349
1,Ideal,F,SI1,62,57,4829,6.39,6.49,3.98,8.482394685873542
0.41,Premium,F,VS1,61.1,58,1076,4.78,4.73,2.91,6.98100574072173
0.32,Ideal,G,VS1,62.3,56,828,4.38,4.4,2.73,6.71901315438526
0.24,Very Good,E,VVS2,59.7,57,492,4.02,4.04,2.42,6.198478716492308
1.71,Premium,H,VS2,61.3,59,13626,7.68,7.84,4.71,9.519735011333614
0.57,Ideal,E,SI1,62.1,56,1691,5.38,5.29,3.31,7.43307534889858
0.76,Ideal,E,VS2,62.1,55,3431,5.83,5.78,3.62,8.14060704285845
0.36,Premium,E,VVS2,61.7,59,1013,4.56,4.52,2.82,6.920671504248683
1.11,Very Good,H,SI1,63.2,58,5771,6.54,6.57,4.16,8.660600654710967
1.5,Good,H,VS1,64.3,57,7476,7.18,7.26,4.59,8.919453168575453
1.54,Ideal,F,VS2,62.5,59,13423,7.43,7.36,4.62,9.504724932487637
0.39,Premium,E,VS2,62.5,58,975,4.71,4.76,2.91,6.882437470997847
1.09,Good,D,SI1,63.9,58,6088,6.57,6.57,4.16,8.714074899541522
0.32,Ideal,G,VS1,61.3,55,707,4.45,4.47,2.72,6.561030665896573
1,Premium,I,VS2,60.7,58,4532,6.45,6.38,3.9,8.418918622147897
1.19,Premium,G,VS2,62.3,58,7728,6.84,6.78,4.25,8.952605375892354
0.9,Very Good,E,VS2,62.9,58,4625,6.08,6.15,3.85,8.439231649946526
0.8,Ideal,G,SI2,62.5,55,2893,5.91,5.87,3.67,7.970049304976135
0.55,Ideal,D,VVS2,60.8,56,2644,5.26,5.31,3.22,7.880048200971577
0.41,Premium,H,VVS1,62.8,57,1017,4.76,4.78,2.98,6.92461239604856
1.21,Good,G,SI1,59.1,64,6350,6.95,6.88,4.11,8.756210091886738
0.31,Ideal,I,VS2,61.4,58,449,4.36,4.42,2.7,6.1070228877422545
0.38,Premium,I,VS2,62.4,59,834,4.62,4.65,2.87,6.726233402358747
0.46,Ideal,G,IF,62.2,54,1733,4.96,4.97,3.09,7.457609289715606
0.52,Ideal,G,VS1,61.8,55,1727,5.2,5.14,3.2,7.454141078146678
0.39,Ideal,E,VS1,62.3,57,948,4.69,4.71,2.9,6.854354502255021
0.66,Very Good,E,VVS1,59.9,58,3724,5.63,5.69,3.39,8.222553638396958
0.56,Very Good,D,SI1,62.8,56,1662,5.23,5.27,3.3,7.415776975415394
1.2,Premium,J,SI2,61.7,58,4440,6.87,6.8,4.22,8.39840965542627
0.31,Ideal,F,IF,61.1,55,921,4.42,4.42,2.69,6.825460036255307
0.29,Very Good,F,VVS1,62.1,58,609,4.2,4.24,2.61,6.411818267709897
0.73,Ideal,H,VVS2,61.3,54,3581,5.82,5.86,3.57,8.183397369998433
0.7,Very Good,G,SI1,63,56,2386,5.64,5.69,3.57,7.777373602657861
0.43,Premium,F,VS2,59.8,58,968,4.95,4.82,2.94,6.875232087276577
0.92,Good,H,VS2,63.4,60,4258,6.16,6.21,3.88,8.356554845453426
0.36,Ideal,F,VS1,60.8,55,923,4.6,4.64,2.82,6.827629234502852
0.41,Ideal,E,VS1,62,55,1079,4.76,4.77,2.97,6.983789965258135
0.34,Ideal,G,IF,61,55,917,4.54,4.58,2.76,6.821107472256465
1.64,Very Good,F,SI1,59.7,62,12282,7.57,7.65,4.55,9.415890054889344
0.52,Ideal,H,VVS1,61.7,53,1809,5.21,5.19,3.22,7.500529485395295
0.24,Very Good,D,VS2,61.4,57,402,4,4.05,2.49,5.996452088619021
1.39,Very Good,G,SI2,62,61,6369,7.05,7.12,4.42,8.759197750371365
0.3,Ideal,E,VVS2,61.3,61,710,4.27,4.24,2.6,6.565264970035361
0.41,Ideal,F,VS2,61.4,55,1107,4.81,4.75,2.96,7.009408932708637
0.42,Premium,F,VVS1,61.8,56,1358,4.81,4.84,2.99,7.213768308118642
0.4,Very Good,G,VVS1,61.2,55,1123,4.77,4.68,2.91,7.023758954738443
1.54,Ideal,H,SI2,61.8,56,9562,7.47,7.46,4.6,9.165552189186048
0.24,Very Good,F,VVS1,61.7,58,492,3.93,3.98,2.44,6.198478716492308
2.01,Fair,F,SI2,62.1,56,12500,7.95,7.9,4.94,9.433483923290392
0.77,Very Good,F,VS1,62.1,59,3343,5.82,5.8,3.63,8.114623886420098
1.53,Ideal,G,SI1,63,59,10993,7.29,7.33,4.59,9.305013985578864
2.01,Good,I,VS1,58.8,65,14920,8.21,8.2,4.87,9.610457873757753
0.92,Premium,F,SI1,62.6,58,3963,6.19,6.24,3.88,8.284756593190435
0.8,Very Good,G,SI1,59.4,62,2699,6.02,6.11,3.58,7.900636613018005
1.05,Very Good,F,VS1,61.3,58,7632,6.53,6.57,4.01,8.940105213128122
0.7,Premium,E,SI1,62,58,2476,5.69,5.63,3.5,7.814399633804487
0.28,Ideal,H,VS1,62.5,53,431,4.18,4.21,2.62,6.066108090103747
0.31,Ideal,G,VS1,61.5,56,625,4.36,4.39,2.7,6.437751649736401
0.44,Very Good,D,SI1,63.4,56,904,4.85,4.88,3.06,6.806829360392176
1.5,Premium,G,SI1,62.6,56,9954,7.34,7.29,4.56,9.2057297594185
0.3,Ideal,D,SI2,62.1,57,462,4.27,4.3,2.66,6.135564891081739
0.32,Very Good,E,VVS1,59.9,56,926,4.49,4.52,2.69,6.8308742346461795
0.71,Ideal,E,SI2,59.3,57,2388,5.86,5.83,3.47,7.778211474512493
0.9,Very Good,D,VS1,63.4,58,6652,6.13,6.08,3.89,8.802672840312818
1.24,Ideal,F,VS2,61.4,56,8983,6.97,7.01,4.25,9.103089181229207
1.02,Very Good,G,VS2,63.4,59,6164,6.32,6.38,4.01,8.726481196440007
0.95,Premium,G,SI2,59.7,62,3620,6.39,6.37,3.8,8.194229304819817
1,Good,D,SI2,62.8,59,4727,6.26,6.32,3.97,8.461046030793236
2.21,Premium,J,SI2,62.6,58,13556,8.33,8.27,5.2,9.514584532726943
0.72,Ideal,D,VS1,60.9,57,3406,5.78,5.8,3.55,8.133293861222633
0.33,Ideal,H,VVS2,61.7,55,686,4.45,4.48,2.75,6.530877627725885
1.01,Good,G,VVS2,63.1,59,7366,6.31,6.34,4.01,8.904630097005011
0.34,Ideal,G,VS2,62.2,57,743,4.53,4.49,2.79,6.610696044717759
1.01,Good,G,SI2,64,57,3941,6.37,6.31,4.06,8.279189777195004
1.5,Ideal,G,SI1,62.8,54,11572,7.31,7.26,4.57,9.356343666096025
1.55,Ideal,E,VS1,61.2,56,17659,7.49,7.47,4.59,9.779000847413124
0.41,Ideal,D,SI1,62.6,56,741,4.73,4.78,2.98,6.608000625296087
1.93,Premium,H,I1,60.7,58,6592,8,7.98,4.93,8.793612071589308
0.33,Premium,H,VS1,59.5,58,765,4.53,4.49,2.68,6.639875833826536
0.33,Ideal,F,VVS1,61.1,56,828,4.47,4.5,2.73,6.71901315438526
0.4,Ideal,G,IF,62.2,54,1239,4.74,4.76,2.96,7.122059881629142
1.24,Ideal,G,VS1,61.4,56,9119,6.92,6.88,4.25,9.118115427933665
0.7,Very Good,G,SI1,62.2,58,2042,5.64,5.71,3.53,7.621684998724611
0.32,Very Good,H,VS1,58.9,61,561,4.45,4.48,2.63,6.329720905522696
1,Premium,G,SI1,63,57,4295,6.44,6.32,4.02,8.365206834418355
0.5,Premium,F,VVS2,61.8,58,2018,5.1,5.04,3.15,7.609862200913554
0.26,Ideal,H,VS1,61.9,55,432,4.08,4.11,2.54,6.068425588244111
0.9,Very Good,G,SI2,62.6,56,3909,6.11,6.14,3.82,8.271036865792954
0.71,Premium,F,VS2,62.1,58,2530,5.74,5.73,3.56,7.835974581721566
0.32,Very Good,E,VVS2,64.2,54,816,4.38,4.39,2.78,6.704414354964107
0.39,Ideal,H,VVS1,62,54.2,894,4.66,4.71,2.9,6.795705775173514
0.4,Ideal,G,VVS1,62.6,56,995,4.66,4.71,2.94,6.902742737158593
0.3,Very Good,I,SI1,63.3,56,506,4.3,4.27,2.71,6.226536669287466
0.74,Good,J,VS2,60.1,56,2104,5.87,5.83,3.53,7.651595573857601
0.5,Premium,D,VS1,62.8,58,1873,5.1,5.01,3.16,7.5352967024440884
1.04,Ideal,G,VS1,61.7,57,7119,6.5,6.54,4.01,8.870522545103873
1.52,Good,J,SI1,62.9,60,7022,7.21,7.25,4.57,8.856803356728378
1.04,Premium,F,SI1,59.8,60,5557,6.62,6.55,3.94,8.622813673279921
0.38,Premium,G,VS1,61,58,1069,4.71,4.67,2.87,6.974478911025045
2.01,Good,I,SI1,58.5,60,14752,8.28,8.34,4.84,9.599133945796375
0.31,Premium,I,VS1,60.8,59,608,4.39,4.37,2.66,6.410174881966167
0.35,Premium,G,SI2,59.3,60,650,4.6,4.56,2.74,6.476972362889683
0.71,Ideal,D,VS1,60.9,56,3576,5.74,5.77,3.53,8.182000136293405
0.5,Ideal,G,VVS2,62.1,55,1741,5.08,5.13,3.17,7.462214939768189
0.31,Good,I,VS1,63.7,56,628,4.29,4.26,2.74,6.4425401664681985
1.46,Very Good,I,VS2,62.7,59,7284,7.13,7.26,4.49,8.8934354408475
0.38,Premium,E,VS1,60.4,59,1026,4.7,4.64,2.84,6.933423025730715
0.54,Ideal,E,VS2,61.4,57,1639,5.23,5.2,3.22,7.40184157874383
1.24,Premium,D,SI1,59.3,60,7903,7.1,7.02,4.2,8.974997713204976
0.7,Premium,F,SI1,60.2,60,2196,5.74,5.72,3.48,7.694392802629421
1.16,Premium,H,SI1,62.3,55,5318,6.75,6.71,4.2,8.578852571802965
1.01,Good,D,VS2,62.5,62,6250,6.28,6.35,3.95,8.740336742730447
1.51,Ideal,I,VS1,60.2,60,10171,7.5,7.45,4.47,9.227295812625597
0.32,Premium,G,VS1,62.8,58,854,4.37,4.34,2.74,6.74993119378857
0.82,Ideal,F,SI2,61.6,57,2761,5.98,6.03,3.7,7.923348211930154
0.7,Ideal,F,SI1,61,56,2671,5.75,5.71,3.52,7.890208213109961
0.65,Ideal,E,SI1,62.4,56,1841,5.54,5.57,3.46,7.518064181233078
2.3,Ideal,J,VS2,62.8,57,16592,8.34,8.44,5.25,9.716675930469309
0.39,Ideal,D,VS1,61.8,57,979,4.66,4.64,2.9,6.88653164253051
0.35,Very Good,E,IF,57.9,60,1027,4.65,4.66,2.72,6.934397209928558
1.07,Very Good,F,VS1,61.6,60,8090,6.55,6.55,4.04,8.998384010052538
0.78,Very Good,E,VS1,61,56,3564,5.9,5.96,3.64,8.1786387885907
1.54,Very Good,E,SI2,59.5,60,8996,7.59,7.62,4.52,9.104535313079205
0.71,Premium,F,VS2,62.4,59,2777,5.73,5.66,3.54,7.9291264873067995
0.92,Premium,D,I1,59.4,58,2618,6.39,6.25,3.75,7.870165946469845
0.62,Ideal,H,VS2,60.9,56,1439,5.52,5.57,3.38,7.271703706887368
1,Premium,D,VS2,59.2,60,6881,6.55,6.51,3.85,8.83651926920248
1.24,Ideal,H,VS1,60.6,57,7358,6.95,6.98,4.24,8.90354343566472
1.5,Premium,H,SI2,61.4,59,7365,7.41,7.3,4.53,8.90449432889673
0.28,Good,F,VS1,58.3,58,449,4.34,4.37,2.53,6.1070228877422545
1.03,Premium,H,VS1,62.4,59,5580,6.41,6.48,3.99,8.626944055375356
1.06,Premium,E,SI2,60.5,62,5340,6.64,6.6,4.03,8.582980931954241
2,Premium,G,SI2,59.1,60,12521,8.13,8.08,4.8,9.435162513668947
0.71,Very Good,H,VS1,60.1,61,2559,5.74,5.76,3.43,7.847371836159788
0.53,Ideal,D,VS2,60.8,57,1956,5.27,5.3,3.22,7.578656850594762
0.71,Ideal,F,VS1,60.8,56,3710,5.81,5.8,3.54,8.21878715560148
2,Fair,H,SI1,65.1,58,15762,7.92,7.93,5.11,9.665357258913595
0.33,Very Good,E,VVS2,59.8,59,727,4.49,4.54,2.69,6.588926477533519
1,Premium,F,VS2,61.3,62,6640,6.43,6.39,3.92,8.80086724247048
1.06,Ideal,D,SI1,62.3,54,6124,6.58,6.55,4.09,8.719970756777574
1,Very Good,E,I1,58.8,61,3484,6.5,6.43,3.97,8.155936337972394
1.5,Premium,E,SI2,59.5,56,9450,7.54,7.5,4.47,9.153770020487789
0.27,Very Good,D,VVS1,63.2,57,657,3.99,4.02,2.57,6.48768401848461
0.47,Ideal,J,VVS2,61.8,58,953,4.99,5.02,3.09,6.859614903654202
1.05,Ideal,H,SI1,62.4,56,5128,6.55,6.48,4.05,8.542470998600505
0.31,Ideal,I,VS2,61.2,55,452,4.38,4.41,2.68,6.113682179832232
1.04,Ideal,G,VS1,61.8,55,7587,6.47,6.52,4.01,8.934191535338075
0.41,Premium,H,VVS2,62,59,921,4.72,4.78,2.95,6.825460036255307
0.7,Very Good,F,VS2,60.3,58,2362,5.73,5.77,3.49,7.767263996757308
1,Ideal,H,VS2,61.2,57,5861,6.42,6.41,3.95,8.676075516476429
0.55,Very Good,G,SI1,61.8,56,1389,5.2,5.25,3.25,7.236339342754344
0.41,Ideal,G,IF,62.4,53,1367,4.74,4.79,2.97,7.220373836723949
0.5,Ideal,E,VS2,60.8,57,1629,5.18,5.14,3.16,7.395721608602045
1.28,Premium,H,SI2,62,58,5949,6.94,6.89,4.28,8.690978417187905
0.31,Very Good,F,VS1,60.9,52,814,4.39,4.44,2.68,6.70196036600254
1.19,Very Good,H,SI1,63.3,55,5032,6.72,6.64,4.22,8.523572798380277
0.7,Very Good,F,VVS2,61.6,59,3461,5.66,5.7,3.51,8.149312843635345
1.11,Ideal,H,SI2,60.9,55,4578,6.67,6.72,4.09,8.429017500512511
1.02,Good,F,SI1,63.9,58,4594,6.35,6.4,4.06,8.432506383249043
0.38,Ideal,D,VS2,60.8,56,1117,4.73,4.75,2.85,7.018401799069201
1.5,Premium,G,VS2,62.5,59,12787,7.29,7.28,4.53,9.456184308811169
0.54,Premium,D,VS2,60.6,56,2177,5.27,5.3,3.19,7.685703061234547
0.3,Good,G,VS1,63.1,57,583,4.27,4.31,2.7,6.368187186350492
0.24,Very Good,E,VVS1,62.8,59,478,3.95,3.98,2.49,6.169610732491456
0.32,Very Good,D,SI1,62.8,57,589,4.34,4.39,2.74,6.3784261836515865
1.01,Premium,H,I1,58.1,62,2206,6.56,6.53,3.82,7.698936199813447
0.41,Premium,G,VVS2,61.4,58,1103,4.81,4.75,2.93,7.005789019253503
1.29,Ideal,D,SI1,61.5,56,9548,6.93,6.93,4.3,9.16408698745872
0.35,Very Good,F,SI1,63,54,614,4.48,4.54,2.83,6.419994928147142
0.46,Good,F,VS1,57.9,61,1168,5.1,5.15,2.97,7.0630481633881725
0.64,Premium,F,VS2,59.9,61,2243,5.65,5.6,3.36,7.715569534520208
1.07,Very Good,D,IF,62.4,56,17499,6.53,6.57,4.08,9.769899015421748
0.35,Ideal,D,SI1,60.8,55,619,4.57,4.55,2.78,6.428105272684596
0.36,Premium,E,IF,61,58,1229,4.55,4.59,2.78,7.113956109566034
0.34,Premium,H,VS2,60.2,61,689,4.53,4.5,2.7,6.535241271013659
